Timestamp,MMSI,ShipName,Latitude,Longitude,Speed
2025-08-31 03:43:11,355077000,CLEAR SKY,56.18965333333333,12.3828,10.3
2025-08-31 03:43:11,367795990,SEA WOLF,39.824035,-75.35980166666667,0
2025-08-31 03:43:11,319233300,KESTREL,42.301853333333334,-71.03110166666667,0
2025-08-31 03:43:11,220046000,FN204 DANZIG,57.32154,11.126103333333333,0
2025-08-31 03:43:11,566799000,EVERMORE,1.2616933333333333,103.89109333333334,0.1
2025-08-31 03:43:11,211437190,NEUENFELDE,53.54499666666666,9.956591666666666,0
2025-08-31 03:43:11,211445250,EILTANK 28,51.86407166666667,5.827563333333333,4.3
2025-08-31 03:43:11,205204390,NAUTIEK,51.23941833333333,4.495453333333333,0
2025-08-31 03:43:11,256899000,BIZET,49.43734333333334,1.0931633333333333,0
2025-08-31 03:43:11,228193700,CROISIC,46.16020666666667,-1.223585,0
2025-08-31 03:43:11,224289000,VB-CANARIAS,28.475006666666665,-16.23943166666667,0
2025-08-31 03:43:11,219026000,HAMMERSHUS,55.09446333333334,14.683365,4.6
2025-08-31 03:43:11,630001188,,41.66897166666667,30.047868333333334,10.5
2025-08-31 03:43:11,525300165,MAHARDIKA KIRANA,-6.10018,106.907385,0
2025-08-31 03:43:11,367130910,ISLAND HOME,41.52268,-70.67073833333333,0
2025-08-31 03:43:11,235072757,SD BOUNTIFUL,50.80695333333333,-1.1041233333333333,0
2025-08-31 03:43:11,227022600,CELEBRITY XCEL,47.28403166666667,-2.18894,0
2025-08-31 03:43:11,369008000,ELIZABETH ANNE,47.808865,-122.43708,8.1
2025-08-31 03:43:11,244867316,KRVE 45,51.885371666666664,4.450056666666667,0
2025-08-31 03:43:11,270427000,CALYPSO,50.09319833333333,14.42076,0
2025-08-31 03:43:11,244700224,TRANSIENT,51.914535,4.578426666666667,0
2025-08-31 03:43:11,367484250,COMMANDER,29.995083333333334,-93.911875,0
2025-08-31 03:43:11,367496150,H.F. BEAN,29.968271666666666,-93.85934333333333,0.1
2025-08-31 03:43:11,367756210,WECK DUNLAP,29.839885,-93.95622333333334,0
2025-08-31 03:43:11,368095380,NEVA CALLAIS,29.95432,-93.86516499999999,0.1
2025-08-31 03:43:11,235064573,CT VECTOR,53.63796,8.092918333333333,0
2025-08-31 03:43:11,368242390,OLD HICKORY,30.060166666666664,-94.03601666666667,0
2025-08-31 03:43:11,265001100,RESCUE JOSEPHINE,57.619885,11.927401666666666,0
2025-08-31 03:43:11,244310916,MARIA,52.365543333333335,4.981493333333333,0
2025-08-31 03:43:11,265730260,NAMDOFJARD,59.29251333333333,17.811761666666666,0
2025-08-31 03:43:11,211512810,ZENO,51.88763166666667,4.318341666666667,0
2025-08-31 03:43:11,374080000,HARMONY SIX,-17.603703333333332,177.43902833333334,0
2025-08-31 03:43:11,227860000,F/V MAGAYANT,47.34811333333334,-2.5143033333333333,0.1
2025-08-31 03:43:11,211281010,LOTSE 1,53.54714333333333,9.841551666666668,9
2025-08-31 03:43:11,367618310,JUSTINE MCALLISTER,40.954845,-73.55836166666667,5.7
2025-08-31 03:43:11,235070418,SMS SHOALBUSTER,-16.944195,145.77453166666666,0
2025-08-31 03:43:11,636017150,ALEXANDROS P.,52.25536,3.58646,0.1
2025-08-31 03:43:11,368062270,KIRSTEN GOLDING,29.7334,-95.19967333333334,0
2025-08-31 03:43:11,316020067,SHUSWAP,49.15427,-122.95050833333333,0
2025-08-31 03:43:11,538005205,HALOPHYLA,27.63305666666667,-82.559435,0
2025-08-31 03:43:11,244740972,LEENDERT,52.4337,5.087206666666666,0
2025-08-31 03:43:11,368258140,REBBECCA RAYMOND,36.01929333333333,-87.99030833333333,0
2025-08-31 03:43:11,261473000,ONYX,54.35337833333333,18.659208333333332,0
2025-08-31 03:43:11,225988173,SPICA BCN PILOT,41.34035666666667,2.1653466666666668,1.3
2025-08-31 03:43:11,247353200,CAROLINE A,50.837646666666664,-1.3283833333333335,0
2025-08-31 03:43:11,244767000,ISIS,52.098395,4.269911666666667,0
2025-08-31 03:43:11,372198000,NOVA CAELI,52.442586666666664,4.02726,0.2
2025-08-31 03:43:11,215940000,NEPTUNE KOPER,37.94843166666667,23.555725,0
2025-08-31 03:43:11,730151035,RM GAIRA,10.345,-75.50798333333334,0
2025-08-31 03:43:11,316035162,SCOTIA PILOT 8   8,51.92075166666667,4.250793333333333,0
2025-08-31 03:43:11,368042970,HAMPTON ROADS,36.90687166666667,-76.08932499999999,0
2025-08-31 03:43:11,245782000,LEON-H,54.52109166666666,8.688455000000001,0
2025-08-31 03:43:11,244128892,AQUARIUS,51.33235333333334,3.82308,0
2025-08-31 03:43:11,205566890,METEOR,51.32664333333333,4.320471666666666,0
2025-08-31 03:43:11,232038380,VB LLOYDSMAN,54.58585333333333,-1.2313283333333334,0
2025-08-31 03:43:11,228807500,FRENCH WARSHIP,43.12128,5.917948333333333,0
2025-08-31 03:43:11,256440000,SEASPRITE,52.048631666666665,3.883705,3.5
2025-08-31 03:43:11,240986000,ANASA,37.928601666666665,23.683951666666665,0
2025-08-31 03:43:11,367604190,RENE,45.564,-122.73226666666666,0
2025-08-31 03:43:11,215000491,COSTABILE,35.839686666666665,14.54702,0
2025-08-31 03:43:11,237201800,VERGINA,37.916851666666666,23.00992,0.1
2025-08-31 03:43:11,265573140,GULLBRITT_,57.71308333333333,11.690175,0
2025-08-31 03:43:11,226009330,LA GALIOTE,48.86393666666667,2.3030166666666667,0
2025-08-31 03:43:11,367680370,COASTAL TRADER,36.80776,-76.28763833333333,0
2025-08-31 03:43:11,244890266,MADRID,52.38387,4.894008333333333,0
2025-08-31 03:43:11,244140588,HERMAN S,51.82071166666666,4.692141666666667,0
2025-08-31 03:43:11,232033047,ICENI VALOUR,53.31919166666667,-3.259505,0
2025-08-31 03:43:11,244592000,WR10 JOHAN PRINS,52.93665,5.036116666666667,0
2025-08-31 03:43:11,239531000,WIND OF CHANGE,37.87867333333334,23.72666333333333,0
2025-08-31 03:43:11,366887970,PROTECTOR,47.58983166666667,-122.34982,0.1
2025-08-31 03:43:11,525005353,PACIFIC HARRIER,1.29873,103.75739666666666,0
2025-08-31 03:43:11,316050841,OCEAN CYPRESS,49.02469166666666,-123.14820833333333,0
